,file,Exotic,taxonomic_identification,time,Family,data.type
6784,103968791 Quercus marilandica .jpg,N,1,6.695570922,Fagaceae,inat
6785,104149005 Quercus velutina .jpg,N,1,6.564267256,Fagaceae,inat
6786,104232704 Quercus virginiana .jpg,N,1,6.301888334,Fagaceae,inat
6787,104436020 Quercus pagoda .jpg,N,1,12.99645093,Fagaceae,inat
6788,105053274 Fagus grandifolia .jpg,N,1,6.313630219,Fagaceae,inat
6789,105507107 Fagus grandifolia .jpg,N,1,2.514882399,Fagaceae,inat
6790,106385131 Quercus hemisphaerica .jpg,N,1,4.408928661,Fagaceae,inat
6791,106454573 Fagus grandifolia .jpg,N,1,9.761307208,Fagaceae,inat
6792,106702837 Fagus grandifolia .jpg,N,1,4.823648079,Fagaceae,inat
6793,107145829 Quercus virginiana .jpg,N,1,6.179969245,Fagaceae,inat
6794,107169303 Quercus falcata .jpg,N,1,3.769876095,Fagaceae,inat
6795,10716974 Quercus michauxii .jpg,U,U,35.62270257,Fagaceae,inat
6796,107234451 Quercus laurifolia .jpg,N,1,5.328848196,Fagaceae,inat
6797,107662337 Quercus marilandica .jpg,N,1,6.868261126,Fagaceae,inat
6798,10771880 Quercus myrtifolia .jpg,N,1,3.215361034,Fagaceae,inat
6799,107833518 Fagus grandifolia .jpg,N,1,11.97354988,Fagaceae,inat
6800,108153572 Quercus falcata .jpg,N,1,2.399240314,Fagaceae,inat
6801,1082172 Quercus macrocarpa .jpg,N,1,51.19097269,Fagaceae,inat
6802,108333313 Quercus nigra .jpg,N,1,4.258324913,Fagaceae,inat
6803,109147815 Fagus grandifolia .jpg,N,1,13.43244882,Fagaceae,inat
6804,109422521 Fagus grandifolia .jpg,N,1,7.727680808,Fagaceae,inat
6805,109553157 Quercus michauxii .jpg,N,1,6.46497252,Fagaceae,inat
6806,109567240 Quercus minima .jpg,N,1,16.47822166,Fagaceae,inat
6807,110042825 Fagus grandifolia .jpg,N,1,8.366293299,Fagaceae,inat
6808,110116270 Quercus myrtifolia .jpg,N,1,2.683885262,Fagaceae,inat
6809,110284470 Quercus falcata .jpg,N,1,3.765979498,Fagaceae,inat
6810,110678065 Fagus grandifolia .jpg,N,1,5.26020028,Fagaceae,inat
6811,110759830 Quercus oglethorpensis .jpg,N,1,76.14694758,Fagaceae,inat
6812,110907482 Quercus nigra .jpg,N,1,7.547952359,Fagaceae,inat
6813,110912303 Quercus phellos .jpg,N,1,3.523365206,Fagaceae,inat
6814,111152242 Quercus michauxii .jpg,N,1,4.773196366,Fagaceae,inat
6815,111695911 Fagus grandifolia .jpg,N,1,15.76913847,Fagaceae,inat
6816,112154167 Quercus phellos .jpg,N,1,2.07564254,Fagaceae,inat
6817,112565590 Quercus laurifolia .jpg,N,1,42.45618997,Fagaceae,inat
6818,112569630 Quercus laevis .jpg,N,1,17.44264449,Fagaceae,inat
6819,11273796 Quercus pagoda .jpg,N,1,47.34175039,Fagaceae,inat
6820,112771678 Quercus myrtifolia .jpg,N,1,7.202702293,Fagaceae,inat
6821,112828191 Quercus laevis .jpg,N,1,5.205312252,Fagaceae,inat
6822,113279580 Fagus grandifolia .jpg,N,1,8.754925137,Fagaceae,inat
6823,113918213 Quercus falcata .jpg,N,1,13.11454964,Fagaceae,inat
6824,114051044 Quercus michauxii .jpg,N,1,6.453980212,Fagaceae,inat
6825,114222446 Quercus nigra .jpg,N,1,14.31785178,Fagaceae,inat
6826,114337219 Quercus pumila .jpg,N,O,42.60383216,Fagaceae,inat
6827,114375838 Quercus chapmanii .jpg,N,1,10.23253023,Fagaceae,inat
6828,114933503 Quercus nigra .jpg,N,1,25.7790594,Fagaceae,inat
6829,115241056 Fagus grandifolia .jpg,N,0,46.17680787,Fagaceae,inat
6830,115464149 Quercus alba .jpg,N,1,1.877307799,Fagaceae,inat
6831,116517472 Fagus grandifolia .jpg,N,1,8.811069979,Fagaceae,inat
6832,11676301 Quercus virginiana .jpg,U,U,31.74070179,Fagaceae,inat
6833,118173323 Quercus acutissima .jpg,N,1,7.710348803,Fagaceae,inat
6834,118429351 Quercus virginiana .jpg,N,1,4.225539737,Fagaceae,inat
6835,118729399 Castanea dentata .jpg,N,1,7.694743328,Fagaceae,inat
6836,118847958 Quercus stellata .jpg,N,1,38.58778688,Fagaceae,inat
6837,118858759 Quercus phellos .jpg,N,1,2.270435628,Fagaceae,inat
6838,119443661 Castanea dentata .jpg,N,1,5.337680512,Fagaceae,inat
6839,11968641 Quercus alba .jpg,N,1,16.51774954,Fagaceae,inat
6840,11995616 Quercus alba .jpg,N,1,5.211344802,Fagaceae,inat
6841,120281751 Castanea pumila .jpg,N,1,11.41729775,Fagaceae,inat
6842,120552830 Quercus phellos .jpg,N,1,2.081178422,Fagaceae,inat
6843,120958772 Fagus grandifolia .jpg,N,1,4.170936336,Fagaceae,inat
6844,121081263 Quercus lyrata .jpg,N,1,7.636740803,Fagaceae,inat
6845,121291821 Quercus phellos .jpg,N,1,8.454745649,Fagaceae,inat
6846,121616 Quercus macrocarpa .jpg,N,1,12.842215,Fagaceae,inat
6847,12349206 Quercus alba .jpg,N,1,36.59999543,Fagaceae,inat
6848,12587311 Quercus marilandica .jpg,N,1,9.755526098,Fagaceae,inat
6849,12624090 Quercus stellata .jpg,U,U,24.63135154,Fagaceae,inat
6850,12641328 Fagus grandifolia .jpg,N,1,8.950026239,Fagaceae,inat
6851,12716990 Quercus stellata .jpg,N,1,8.063947941,Fagaceae,inat
6852,12766480 Castanea pumila pumila .jpg,N,1,8.581475959,Fagaceae,inat
6853,12771883 Castanea dentata .jpg,N,1,4.242806264,Fagaceae,inat
6854,12851979 Fagus grandifolia .jpg,N,1,8.609447811,Fagaceae,inat
6855,12897216 Quercus stellata .jpg,N,1,6.156293441,Fagaceae,inat
6856,12958807 Quercus margaretiae .jpg,N,1,8.378898036,Fagaceae,inat
6857,13056205 Quercus phellos .jpg,N,1,8.803231983,Fagaceae,inat
6858,13060820 Quercus stellata .jpg,N,1,8.563897855,Fagaceae,inat
6859,13421710 Fagus grandifolia .jpg,N,1,14.52327025,Fagaceae,inat
6860,13967466 Quercus velutina .jpg,N,1,64.2662254,Fagaceae,inat
6861,14284839 Quercus muehlenbergii .jpg,N,1,32.14194524,Fagaceae,inat
6862,14323022 Quercus imbricaria .jpg,N,1,8.099047962,Fagaceae,inat
6863,14464994 Quercus marilandica .jpg,N,1,8.146641013,Fagaceae,inat
6864,14854132 Fagus grandifolia .jpg,N,1,4.933154954,Fagaceae,inat
6865,15060726 Quercus laevis .jpg,N,1,1765.698504,Fagaceae,inat
6866,15074499 Quercus nigra .jpg,N,1,50.05558721,Fagaceae,inat
6867,15101206 Quercus stellata .jpg,N,0,38.95391117,Fagaceae,inat
6868,15410531 Castanea dentata .jpg,N,1,15.77345228,Fagaceae,inat
6869,15781545 Fagus grandifolia .jpg,N,1,5.16661316,Fagaceae,inat
6870,15856527 Quercus nigra .jpg,N,1,9.075157269,Fagaceae,inat
6871,1594929 Quercus incana .jpg,N,1,144.1756654,Fagaceae,inat
6872,15950928 Fagus grandifolia .jpg,N,1,14.55619071,Fagaceae,inat
6873,16098778 Quercus geminata .jpg,N,1,2.54391171,Fagaceae,inat
6874,16800665 Quercus virginiana .jpg,N,1,8.460468504,Fagaceae,inat
6875,17127168 Quercus virginiana .jpg,N,1,2.409031596,Fagaceae,inat
6876,17241537 Quercus rubra .jpg,N,1,3.671359467,Fagaceae,inat
6877,17254566 Quercus laevis .jpg,U,U,22.44613345,Fagaceae,inat
6878,17435954 Fagus grandifolia .jpg,N,1,7.367139537,Fagaceae,inat
6879,17507266 Fagus grandifolia .jpg,N,1,3.237535671,Fagaceae,inat
6880,17648233 Quercus stellata .jpg,N,1,3.035148504,Fagaceae,inat
6881,17650991 Fagus grandifolia .jpg,N,1,2.789971752,Fagaceae,inat
6882,17659936 Quercus virginiana .jpg,N,1,5.038646523,Fagaceae,inat
6883,17701678 Quercus nigra .jpg,N,1,2.154829144,Fagaceae,inat
6884,17880203 Quercus stellata .jpg,N,1,6.000485693,Fagaceae,inat
6885,17916493 Quercus stellata .jpg,N,1,5.96561047,Fagaceae,inat
6886,18035456 Quercus virginiana .jpg,U,U,26.99118977,Fagaceae,inat
6887,18172588 Quercus geminata .jpg,N,1,148.3887249,Fagaceae,inat
6888,18336104 Fagus grandifolia .jpg,U,U,39.29347576,Fagaceae,inat
6889,18551011 Quercus pagoda .jpg,N,0,42.95122353,Fagaceae,inat
6890,18623973 Quercus rubra .jpg,N,1,4.901711214,Fagaceae,inat
6891,18684557 Quercus laevis .jpg,N,1,12.71289762,Fagaceae,inat
6892,18756747 Quercus marilandica .jpg,U,U,505.8833663,Fagaceae,inat
6893,18766496 Quercus nigra .jpg,N,1,17.34707142,Fagaceae,inat
6894,18786162 Quercus phellos .jpg,N,1,41.64013665,Fagaceae,inat
6895,18918717 Quercus chapmanii .jpg,N,1,24.02077948,Fagaceae,inat
6896,19257518 Quercus hemisphaerica .jpg,N,1,5.738335343,Fagaceae,inat
6897,19257877 Quercus nigra .jpg,U,U,203.1862228,Fagaceae,inat
6898,19582411 Quercus virginiana .jpg,U,U,18.80102203,Fagaceae,inat
6899,19844569 Quercus nigra .jpg,N,1,45.12117703,Fagaceae,inat
6900,19974372 Quercus hemisphaerica .jpg,N,1,3.817473038,Fagaceae,inat
6901,20095340 Quercus nigra .jpg,N,1,6.124194104,Fagaceae,inat
6902,20456351 Fagus grandifolia .jpg,N,1,5.359501941,Fagaceae,inat
6903,21032880 Quercus virginiana .jpg,U,U,41.6854582,Fagaceae,inat
6904,21058967 Quercus hemisphaerica .jpg,N,1,6.219493679,Fagaceae,inat
6905,21427612 Quercus michauxii .jpg,N,1,8.4238086,Fagaceae,inat
6906,21491672 Quercus myrtifolia .jpg,N,1,2.328228737,Fagaceae,inat
6907,21688395 Quercus virginiana .jpg,N,1,29.67836097,Fagaceae,inat
6908,21779275 Quercus nigra .jpg,N,1,25.65735011,Fagaceae,inat
6909,21899544 Quercus lyrata .jpg,N,1,37.72910996,Fagaceae,inat
6910,22179365 Quercus virginiana .jpg,N,1,5.015590204,Fagaceae,inat
6911,22309249 Quercus marilandica .jpg,N,1,25.8136409,Fagaceae,inat
6912,22379666 Quercus nigra .jpg,N,1,28.7649935,Fagaceae,inat
6913,22624094 Quercus stellata .jpg,U,U,26.61253197,Fagaceae,inat
6914,22660228 Fagus grandifolia .jpg,N,1,9.839299532,Fagaceae,inat
6915,22719243 Fagus grandifolia .jpg,N,1,3.819233339,Fagaceae,inat
6916,22831021 Quercus falcata .jpg,N,1,4.179704757,Fagaceae,inat
6917,22959503 Fagus grandifolia .jpg,N,1,7.133792798,Fagaceae,inat
6918,23063763 Quercus virginiana .jpg,N,1,17.67641616,Fagaceae,inat
6919,23149079 Quercus pumila .jpg,N,O,111.5848927,Fagaceae,inat
6920,23240169 Fagus grandifolia .jpg,N,1,4.72416088,Fagaceae,inat
6921,23274877 Quercus marilandica .jpg,N,1,12.67539193,Fagaceae,inat
6922,23277654 Castanea dentata .jpg,N,1,7.65073234,Fagaceae,inat
6923,23368842 Quercus nigra .jpg,N,1,6.618635776,Fagaceae,inat
6924,23522954 Quercus nigra .jpg,N,1,2.308276906,Fagaceae,inat
6925,23553503 Quercus nigra .jpg,N,1,4.143023609,Fagaceae,inat
6926,23816243 Quercus rubra .jpg,N,1,6.096801681,Fagaceae,inat
6927,23824278 Quercus falcata .jpg,N,1,117.1488516,Fagaceae,inat
6928,23834530 Quercus alba .jpg,U,U,22.88488579,Fagaceae,inat
6929,24230569 Quercus shumardii .jpg,U,U,11.36181288,Fagaceae,inat
6930,24237822 Fagus grandifolia .jpg,N,1,4.785000885,Fagaceae,inat
6931,24287580 Quercus phellos .jpg,N,1,4.532879304,Fagaceae,inat
6932,24485521 Quercus macrocarpa .jpg,N,1,71.14007081,Fagaceae,inat
6933,24729254 Quercus nigra .jpg,N,1,2.735431381,Fagaceae,inat
6934,24744567 Quercus phellos .jpg,N,1,3.383232529,Fagaceae,inat
6935,24850474 Quercus boyntonii .jpg,N,1,70.12307441,Fagaceae,inat
6936,2489868 Quercus velutina .jpg,N,U,157.3865339,Fagaceae,inat
6937,25106503 Quercus marilandica .jpg,N,1,9.382933,Fagaceae,inat
6938,25118928 Quercus phellos .jpg,N,1,3.165054913,Fagaceae,inat
6939,25248903 Quercus margaretiae .jpg,U,U,62.67537082,Fagaceae,inat
6940,25264477 Quercus incana .jpg,N,1,9.602839829,Fagaceae,inat
6941,25574498 Castanea pumila .jpg,U,U,33.39936483,Fagaceae,inat
6942,25804871 Fagus grandifolia .jpg,U,U,31.24654463,Fagaceae,inat
6943,25806191 Castanea mollissima .jpg,U,U,24.9189109,Fagaceae,inat
6944,25881347 Quercus marilandica .jpg,N,1,8.707745468,Fagaceae,inat
6945,25898628 Quercus stellata .jpg,N,1,7.155019276,Fagaceae,inat
6946,25901701 Fagus grandifolia .jpg,N,1,2.547800419,Fagaceae,inat
6947,25904586 Quercus alba .jpg,N,1,3.119528851,Fagaceae,inat
6948,25914542 Quercus nigra .jpg,N,1,2.059160182,Fagaceae,inat
6949,26388315 Quercus falcata .jpg,N,1,3.459623842,Fagaceae,inat
6950,26606756 Castanea dentata .jpg,N,1,12.03790041,Fagaceae,inat
6951,26776500 Quercus rubra .jpg,N,1,3.219418662,Fagaceae,inat
6952,26828827 Quercus stellata .jpg,N,1,3.989903043,Fagaceae,inat
6953,27213928 Quercus falcata .jpg,N,1,2.785283024,Fagaceae,inat
6954,27288465 Quercus montana .jpg,N,1,30.24556811,Fagaceae,inat
6955,27418492 Fagus .jpg,N,O,1.939075044,Fagaceae,inat
6956,27887687 Castanea dentata .jpg,N,1,954.5774712,Fagaceae,inat
6957,28095920 Quercus geminata .jpg,N,1,2.376065247,Fagaceae,inat
6958,28168635 Quercus virginiana .jpg,N,1,8.305647485,Fagaceae,inat
6959,2929523 Quercus alba .jpg,N,1,138.6362186,Fagaceae,inat
6960,29705218 Quercus alba .jpg,N,1,83.2445861,Fagaceae,inat
6961,29950575 Quercus geminata .jpg,N,1,3.508261168,Fagaceae,inat
6962,30210063 Quercus falcata .jpg,N,1,22.83975279,Fagaceae,inat
6963,30300628 Quercus montana .jpg,N,1,26.87833389,Fagaceae,inat
6964,305204 Fagus grandifolia .jpg,U,U,5.921613981,Fagaceae,inat
6965,3064314 Quercus phellos .jpg,U,U,71.06729241,Fagaceae,inat
6966,31545613 Quercus falcata .jpg,N,1,169.7095741,Fagaceae,inat
6967,3159937 Quercus alba .jpg,N,1,6.04072982,Fagaceae,inat
6968,3164404 Quercus marilandica .jpg,N,1,18.8932156,Fagaceae,inat
6969,31647052 Quercus lyrata .jpg,N,1,29.92936951,Fagaceae,inat
6970,32461612 Quercus nigra .jpg,N,1,2.734594947,Fagaceae,inat
6971,32828140 Quercus phellos .jpg,N,1,6.127469898,Fagaceae,inat
6972,33205726 Quercus marilandica .jpg,U,U,29.52489475,Fagaceae,inat
6973,33366667 Quercus virginiana .jpg,U,U,18.31868042,Fagaceae,inat
6974,33557998 Fagus grandifolia .jpg,U,U,16.03328923,Fagaceae,inat
6975,33747031 Quercus rubra .jpg,N,1,8.383141867,Fagaceae,inat
6976,33749763 Quercus nigra .jpg,N,1,4.658722666,Fagaceae,inat
6977,33750737 Quercus laevis .jpg,N,1,2.45521563,Fagaceae,inat
6978,33871940 Quercus stellata .jpg,N,1,3.988069348,Fagaceae,inat
6979,34027397 Quercus phellos .jpg,N,1,2.928043523,Fagaceae,inat
6980,34219228 Quercus phellos .jpg,N,1,2.839730614,Fagaceae,inat
6981,34223162 Quercus alba .jpg,N,1,51.30073546,Fagaceae,inat
6982,34232578 Quercus arkansana .jpg,N,1,84.43337001,Fagaceae,inat
6983,34264147 Quercus alba .jpg,N,1,6.366907832,Fagaceae,inat
6984,34322703 Fagus grandifolia .jpg,N,1,81.55676049,Fagaceae,inat
6985,34355218 Quercus nigra .jpg,N,1,3.671087695,Fagaceae,inat
6986,34686459 Quercus falcata .jpg,N,1,2.309575138,Fagaceae,inat
6987,34875527 Fagus grandifolia .jpg,N,1,23.16024783,Fagaceae,inat
6988,35312871 Castanea dentata .jpg,N,1,9.144456515,Fagaceae,inat
6989,35387004 Fagus grandifolia .jpg,N,1,29.69657191,Fagaceae,inat
6990,35416339 Fagus grandifolia .jpg,N,1,16.71051209,Fagaceae,inat
6991,35750442 Quercus muehlenbergii .jpg,N,1,55.76264488,Fagaceae,inat
6992,35852592 Quercus rubra .jpg,N,1,165.9390212,Fagaceae,inat
6993,35918168 Quercus nigra .jpg,N,1,1.548798562,Fagaceae,inat
6994,36160030 Quercus virginiana .jpg,N,1,2.958759829,Fagaceae,inat
6995,36226726 Fagus grandifolia .jpg,N,1,3.756615454,Fagaceae,inat
6996,36255579 Fagus grandifolia .jpg,N,1,5.46658638,Fagaceae,inat
6997,36281142 Quercus phellos .jpg,N,1,10.92044945,Fagaceae,inat
6998,36533142 Quercus nigra .jpg,N,1,31.80462201,Fagaceae,inat
6999,36585278 Fagus grandifolia .jpg,N,1,11.09058581,Fagaceae,inat
7000,371421 Quercus michauxii .jpg,N,1,5.432375206,Fagaceae,inat
7001,37164647 Quercus falcata .jpg,N,1,8.007965533,Fagaceae,inat
7002,3719678 Quercus laevis .jpg,N,1,1.656561072,Fagaceae,inat
7003,37528738 Quercus phellos .jpg,N,1,4.150470081,Fagaceae,inat
7004,37658056 Quercus acutissima .jpg,Y,1,234.8936069,Fagaceae,inat
7005,37772660 Quercus marilandica .jpg,N,1,7.395450198,Fagaceae,inat
7006,3866824 Quercus stellata .jpg,N,1,4.30974507,Fagaceae,inat
7007,39466634 Fagus grandifolia .jpg,U,U,2.571804017,Fagaceae,inat
7008,39529198 Quercus virginiana .jpg,N,1,3.917285502,Fagaceae,inat
7009,39541620 Fagus grandifolia .jpg,N,1,5.836949823,Fagaceae,inat
7010,39713440 Quercus nigra .jpg,N,1,2.33111249,Fagaceae,inat
7011,39768540 Quercus myrtifolia .jpg,N,1,2.486772411,Fagaceae,inat
7012,40850026 Quercus laevis .jpg,N,1,23.70515136,Fagaceae,inat
7013,41708666 Quercus michauxii .jpg,N,1,35.32701895,Fagaceae,inat
7014,41713928 Quercus virginiana .jpg,N,1,7.835192615,Fagaceae,inat
7015,41958376 Quercus phellos .jpg,N,1,35.84693603,Fagaceae,inat
7016,42100403 Fagus grandifolia .jpg,N,1,6.415921609,Fagaceae,inat
7017,42185372 Fagus grandifolia .jpg,N,1,23.74395556,Fagaceae,inat
7018,4223163 Fagus grandifolia .jpg,N,1,9.221486941,Fagaceae,inat
7019,42285201 Quercus nigra .jpg,N,1,12.70434461,Fagaceae,inat
7020,42340002 Quercus alba .jpg,N,1,4.994368847,Fagaceae,inat
7021,42404945 Quercus montana .jpg,N,1,2.203003099,Fagaceae,inat
7022,42433283 Quercus phellos .jpg,N,1,4.939716214,Fagaceae,inat
7023,4255402 Quercus alba .jpg,N,1,3.640746026,Fagaceae,inat
7024,42639626 Fagus grandifolia .jpg,N,1,14.54807531,Fagaceae,inat
7025,42688377 Quercus nigra .jpg,N,1,6.009842485,Fagaceae,inat
7026,42987459 Quercus nigra .jpg,N,1,6.848955456,Fagaceae,inat
7027,42998252 Fagus grandifolia .jpg,N,1,10.78024257,Fagaceae,inat
7028,43072699 Quercus nigra .jpg,N,1,13.06446693,Fagaceae,inat
7029,43073914 Fagus grandifolia .jpg,N,1,14.7328701,Fagaceae,inat
7030,43242280 Quercus stellata .jpg,N,1,155.5743764,Fagaceae,inat
7031,43613968 Quercus nigra .jpg,N,1,5.439938882,Fagaceae,inat
7032,43621574 Quercus muehlenbergii .jpg,U,U,30.83043406,Fagaceae,inat
7033,43676148 Quercus montana .jpg,U,U,72.28367376,Fagaceae,inat
7034,43760069 Quercus phellos .jpg,U,U,22.31807561,Fagaceae,inat
7035,43797311 Fagus grandifolia .jpg,N,1,6.026073528,Fagaceae,inat
7036,43806039 Quercus pagoda .jpg,N,0,11.45298983,Fagaceae,inat
7037,43961507 Quercus velutina .jpg,N,1,143.4833029,Fagaceae,inat
7038,44112444 Quercus velutina .jpg,U,U,54.44292831,Fagaceae,inat
7039,44604104 Castanea pumila .jpg,N,1,62.07446739,Fagaceae,inat
7040,44664170 Fagus grandifolia .jpg,N,1,5.1882278,Fagaceae,inat
7041,4473723 Quercus falcata .jpg,N,1,24.83384559,Fagaceae,inat
7042,44756878 Fagus grandifolia .jpg,U,U,30.55290715,Fagaceae,inat
7043,4483594 Quercus virginiana .jpg,N,1,8.646166099,Fagaceae,inat
7044,44853223 Fagus grandifolia .jpg,N,1,4.627638332,Fagaceae,inat
7045,45027223 Quercus marilandica .jpg,N,1,21.64874157,Fagaceae,inat
7046,45118082 Quercus rubra .jpg,N,1,30.74181406,Fagaceae,inat
7047,45229482 Quercus laevis .jpg,N,1,2.630338033,Fagaceae,inat
7048,45388050 Quercus pagoda .jpg,N,0,14.44285544,Fagaceae,inat
7049,45498779 Fagus grandifolia .jpg,N,1,5.552897301,Fagaceae,inat
7050,45533994 Quercus pagoda .jpg,U,U,69.97951237,Fagaceae,inat
7051,45686647 Quercus falcata .jpg,N,1,7.202281904,Fagaceae,inat
7052,4572291 Fagus grandifolia .jpg,N,1,8.119053534,Fagaceae,inat
7053,45824210 Castanea ozarkensis .jpg,N,1,14.95779669,Fagaceae,inat
7054,45990157 Quercus incana .jpg,N,1,20.54103546,Fagaceae,inat
7055,46041039 Quercus nigra .jpg,N,U,62.47712654,Fagaceae,inat
7056,46226758 Fagus grandifolia .jpg,N,1,3.542983325,Fagaceae,inat
7057,46273869 Quercus montana .jpg,N,1,26.22540712,Fagaceae,inat
7058,46426536 Quercus chapmanii .jpg,N,1,44.86288535,Fagaceae,inat
7059,465810 Quercus phellos .jpg,N,1,4.926163869,Fagaceae,inat
7060,46892425 Quercus hemisphaerica .jpg,N,1,4.873712673,Fagaceae,inat
7061,47140700 Fagus grandifolia .jpg,N,1,6.007690669,Fagaceae,inat
7062,4735244 Quercus virginiana .jpg,N,1,3.229138622,Fagaceae,inat
7063,4756704 Quercus virginiana .jpg,N,1,4.346999734,Fagaceae,inat
7064,47883954 Quercus virginiana .jpg,N,1,29.27087799,Fagaceae,inat
7065,47989985 Quercus nigra .jpg,N,1,11.93705787,Fagaceae,inat
7066,48138538 Quercus alba .jpg,N,1,1.640981705,Fagaceae,inat
7067,48183499 Fagus grandifolia .jpg,N,1,9.479777002,Fagaceae,inat
7068,48383311 Castanea mollissima .jpg,Y,1,7.959040064,Fagaceae,inat
7069,48552745 Quercus virginiana .jpg,N,1,9.797978323,Fagaceae,inat
7070,4900847 Quercus falcata .jpg,N,1,2.407256023,Fagaceae,inat
7071,4938222 Fagus grandifolia .jpg,U,U,19.31864039,Fagaceae,inat
7072,49496727 Quercus phellos .jpg,N,1,3.257033573,Fagaceae,inat
7073,50916873 Fagus grandifolia .jpg,N,1,6.087937385,Fagaceae,inat
7074,51017776 Quercus nigra .jpg,N,1,9.661338368,Fagaceae,inat
7075,51944865 Quercus myrtifolia .jpg,N,1,6.175597932,Fagaceae,inat
7076,52105660 Quercus alba .jpg,N,1,6.007657473,Fagaceae,inat
7077,53361093 Quercus alba .jpg,N,1,3.152595914,Fagaceae,inat
7078,53558754 Quercus geminata .jpg,N,1,3.840117675,Fagaceae,inat
7079,53953314 Quercus myrtifolia .jpg,N,1,1.481537594,Fagaceae,inat
7080,5400524 Quercus falcata .jpg,N,1,2.822440204,Fagaceae,inat
7081,54290021 Fagus grandifolia .jpg,N,1,5.002308165,Fagaceae,inat
7082,54321466 Fagus grandifolia .jpg,N,1,4.239975663,Fagaceae,inat
7083,54600449 Quercus nigra .jpg,N,1,2.798868575,Fagaceae,inat
7084,55405724 Fagus grandifolia .jpg,N,1,3.360731516,Fagaceae,inat
7085,55529462 Quercus montana .jpg,N,1,22.05412945,Fagaceae,inat
7086,56416177 Quercus myrtifolia .jpg,N,1,1.212749568,Fagaceae,inat
7087,56441702 Fagus grandifolia .jpg,N,1,10.74181088,Fagaceae,inat
7088,5648432 Quercus pagoda .jpg,U,U,65.5354773,Fagaceae,inat
7089,5733683 Quercus rubra .jpg,N,1,724.761955,Fagaceae,inat
7090,5735023 Quercus phellos .jpg,N,1,31.42143301,Fagaceae,inat
7091,58826095 Quercus imbricaria .jpg,N,1,115.1954059,Fagaceae,inat
7092,58890984 Quercus nigra .jpg,U,U,17.86952238,Fagaceae,inat
7093,58899228 Quercus acutissima .jpg,N,1,15.54248217,Fagaceae,inat
7094,58981922 Fagus grandifolia .jpg,N,1,6.269100867,Fagaceae,inat
7095,5902312 Quercus alba .jpg,N,1,6.372770199,Fagaceae,inat
7096,5902443 Fagus grandifolia .jpg,N,1,7.514252941,Fagaceae,inat
7097,59068890 Quercus rubra .jpg,N,1,1.679452221,Fagaceae,inat
7098,59578685 Quercus stellata .jpg,U,U,60.79094098,Fagaceae,inat
7099,60445683 Fagus grandifolia .jpg,N,1,7.67801634,Fagaceae,inat
7100,60731824 Quercus virginiana .jpg,N,1,5.53656506,Fagaceae,inat
7101,61024861 Quercus falcata .jpg,N,1,2.958959792,Fagaceae,inat
7102,61141883 Quercus stellata .jpg,N,1,8.095504366,Fagaceae,inat
7103,61215301 Quercus myrtifolia .jpg,N,1,1.222345345,Fagaceae,inat
7104,61399327 Quercus alba .jpg,N,1,1.256409216,Fagaceae,inat
7105,61482451 Quercus shumardii .jpg,N,1,15.26287216,Fagaceae,inat
7106,61539509 Quercus rubra .jpg,U,U,14.60122251,Fagaceae,inat
7107,63092964 Quercus phellos .jpg,N,1,5.43479364,Fagaceae,inat
7108,63256680 Quercus falcata .jpg,N,1,1.762076983,Fagaceae,inat
7109,63319272 Quercus falcata .jpg,N,1,1.429764336,Fagaceae,inat
7110,63326893 Quercus alba .jpg,N,1,5.151853684,Fagaceae,inat
7111,63450562 Quercus alba .jpg,N,1,1.496714596,Fagaceae,inat
7112,63482657 Fagus grandifolia .jpg,N,1,3.00449114,Fagaceae,inat
7113,63770522 Fagus grandifolia .jpg,N,1,2.762955577,Fagaceae,inat
7114,63936294 Quercus geminata .jpg,N,1,2.899851854,Fagaceae,inat
7115,64044112 Fagus grandifolia .jpg,N,1,4.344912086,Fagaceae,inat
7116,6409042 Quercus stellata .jpg,N,1,2.541136078,Fagaceae,inat
7117,64108390 Quercus phellos .jpg,N,1,31.30628071,Fagaceae,inat
7118,64109349 Quercus nigra .jpg,N,1,11.21179664,Fagaceae,inat
7119,64113418 Quercus phellos .jpg,N,1,8.172658284,Fagaceae,inat
7120,64261426 Quercus acutissima .jpg,N,1,13.65255148,Fagaceae,inat
7121,64287658 Quercus geminata .jpg,N,1,3.103995928,Fagaceae,inat
7122,64316992 Fagus grandifolia .jpg,N,1,6.930226762,Fagaceae,inat
7123,64466942 Quercus michauxii .jpg,N,1,3.936653874,Fagaceae,inat
7124,64739880 Quercus alba .jpg,N,1,1.172410611,Fagaceae,inat
7125,65028584 Quercus nigra .jpg,N,0,42.06104233,Fagaceae,inat
7126,65294302 Fagus grandifolia .jpg,N,1,5.678770605,Fagaceae,inat
7127,65336858 Castanea mollissima .jpg,U,U,98.52786891,Fagaceae,inat
7128,65441849 Castanea pumila .jpg,N,1,31.31431742,Fagaceae,inat
7129,65500064 Quercus virginiana .jpg,N,1,5.468356897,Fagaceae,inat
7130,65541012 Quercus nigra .jpg,N,1,4.11406091,Fagaceae,inat
7131,65542821 Quercus myrtifolia .jpg,N,1,1.933983472,Fagaceae,inat
7132,65860130 Quercus phellos .jpg,N,1,26.32458035,Fagaceae,inat
7133,65909258 Quercus nigra .jpg,N,1,2.588223075,Fagaceae,inat
7134,66014232 Fagus grandifolia .jpg,N,1,7.637781309,Fagaceae,inat
