id,quality_grade,url,image_url,captive_cultivated,scientific_name
24053940,research,https://www.inaturalist.org/observations/24053940,https://static.inaturalist.org/photos/37200505/medium.jpg,false,Carya illinoinensis
24064363,research,https://www.inaturalist.org/observations/24064363,https://static.inaturalist.org/photos/37216736/medium.jpg,false,Carya glabra
24072260,research,https://www.inaturalist.org/observations/24072260,https://inaturalist-open-data.s3.amazonaws.com/photos/37239079/medium.jpeg,false,Juglans regia
24085299,research,https://www.inaturalist.org/observations/24085299,https://static.inaturalist.org/photos/37247302/medium.jpeg,false,Carya illinoinensis
24086489,research,https://www.inaturalist.org/observations/24086489,https://static.inaturalist.org/photos/37248898/medium.jpg,false,Juglans nigra
24106626,research,https://www.inaturalist.org/observations/24106626,https://inaturalist-open-data.s3.amazonaws.com/photos/37280961/medium.jpg,false,Carya illinoinensis
24108606,research,https://www.inaturalist.org/observations/24108606,https://inaturalist-open-data.s3.amazonaws.com/photos/37283667/medium.jpeg,false,Carya illinoinensis
24114448,research,https://www.inaturalist.org/observations/24114448,https://inaturalist-open-data.s3.amazonaws.com/photos/37292502/medium.jpg,false,Carya illinoinensis
24118834,research,https://www.inaturalist.org/observations/24118834,https://inaturalist-open-data.s3.amazonaws.com/photos/37299335/medium.jpg,false,Carya ovata
24121373,research,https://www.inaturalist.org/observations/24121373,https://inaturalist-open-data.s3.amazonaws.com/photos/37303220/medium.jpg,false,Carya tomentosa
24138741,research,https://www.inaturalist.org/observations/24138741,https://static.inaturalist.org/photos/37330550/medium.jpeg,false,Juglans nigra
24183803,research,https://www.inaturalist.org/observations/24183803,https://static.inaturalist.org/photos/37398408/medium.jpg,false,Carya ovata
24186418,research,https://www.inaturalist.org/observations/24186418,https://inaturalist-open-data.s3.amazonaws.com/photos/37402403/medium.jpeg,false,Carya tomentosa
24201888,research,https://www.inaturalist.org/observations/24201888,https://inaturalist-open-data.s3.amazonaws.com/photos/37421777/medium.jpg,false,Carya illinoinensis
24209412,research,https://www.inaturalist.org/observations/24209412,https://inaturalist-open-data.s3.amazonaws.com/photos/37436657/medium.jpeg,false,Carya tomentosa
24210328,research,https://www.inaturalist.org/observations/24210328,https://static.inaturalist.org/photos/37437892/medium.jpg,false,Carya tomentosa
24214394,research,https://www.inaturalist.org/observations/24214394,https://inaturalist-open-data.s3.amazonaws.com/photos/37443691/medium.jpeg,false,Carya ovata
24215500,research,https://www.inaturalist.org/observations/24215500,https://inaturalist-open-data.s3.amazonaws.com/photos/37445442/medium.jpeg,false,Carya glabra
24227550,research,https://www.inaturalist.org/observations/24227550,https://static.inaturalist.org/photos/37464616/medium.jpg,false,Carya glabra
24228643,research,https://www.inaturalist.org/observations/24228643,https://inaturalist-open-data.s3.amazonaws.com/photos/37466302/medium.jpeg,false,Carya tomentosa
24231749,research,https://www.inaturalist.org/observations/24231749,https://inaturalist-open-data.s3.amazonaws.com/photos/37471941/medium.jpeg,false,Carya tomentosa
24235665,research,https://www.inaturalist.org/observations/24235665,https://inaturalist-open-data.s3.amazonaws.com/photos/37478583/medium.jpeg,false,Carya tomentosa
24237807,research,https://www.inaturalist.org/observations/24237807,https://inaturalist-open-data.s3.amazonaws.com/photos/37480354/medium.jpeg,false,Carya tomentosa
24247352,research,https://www.inaturalist.org/observations/24247352,https://inaturalist-open-data.s3.amazonaws.com/photos/37496853/medium.jpeg,false,Carya ovata
24250837,research,https://www.inaturalist.org/observations/24250837,https://inaturalist-open-data.s3.amazonaws.com/photos/37502114/medium.jpeg,false,Juglans nigra
24278545,research,https://www.inaturalist.org/observations/24278545,https://static.inaturalist.org/photos/37544724/medium.jpg,false,Juglans nigra
24290200,research,https://www.inaturalist.org/observations/24290200,https://inaturalist-open-data.s3.amazonaws.com/photos/37562822/medium.jpg,false,Carya illinoinensis
24317723,research,https://www.inaturalist.org/observations/24317723,https://inaturalist-open-data.s3.amazonaws.com/photos/37585093/medium.jpeg,false,Carya glabra
24317808,research,https://www.inaturalist.org/observations/24317808,https://inaturalist-open-data.s3.amazonaws.com/photos/37585574/medium.jpeg,false,Juglans nigra
24358610,research,https://www.inaturalist.org/observations/24358610,https://inaturalist-open-data.s3.amazonaws.com/photos/37666872/medium.jpeg,false,Carya illinoinensis
24390229,research,https://www.inaturalist.org/observations/24390229,https://static.inaturalist.org/photos/37712398/medium.jpg,false,Juglans nigra
24392617,research,https://www.inaturalist.org/observations/24392617,https://static.inaturalist.org/photos/37715623/medium.jpeg,false,Carya illinoinensis
24410465,research,https://www.inaturalist.org/observations/24410465,https://inaturalist-open-data.s3.amazonaws.com/photos/37735120/medium.jpg,false,Carya tomentosa
24410469,research,https://www.inaturalist.org/observations/24410469,https://inaturalist-open-data.s3.amazonaws.com/photos/37735184/medium.jpg,false,Carya glabra
24419097,research,https://www.inaturalist.org/observations/24419097,https://inaturalist-open-data.s3.amazonaws.com/photos/37752881/medium.jpg,false,Carya aquatica
24442819,research,https://www.inaturalist.org/observations/24442819,https://static.inaturalist.org/photos/37795349/medium.jpg,false,Carya ovata
24472722,research,https://www.inaturalist.org/observations/24472722,https://inaturalist-open-data.s3.amazonaws.com/photos/37840633/medium.jpg,false,Carya cordiformis
24485483,research,https://www.inaturalist.org/observations/24485483,https://inaturalist-open-data.s3.amazonaws.com/photos/37861759/medium.jpg,false,Carya laciniosa
24512592,research,https://www.inaturalist.org/observations/24512592,https://static.inaturalist.org/photos/37904098/medium.jpeg,false,Carya glabra
24513109,research,https://www.inaturalist.org/observations/24513109,https://static.inaturalist.org/photos/37905460/medium.jpeg,false,Juglans nigra
24562996,research,https://www.inaturalist.org/observations/24562996,https://inaturalist-open-data.s3.amazonaws.com/photos/37981410/medium.jpeg,false,Carya laciniosa
24590819,research,https://www.inaturalist.org/observations/24590819,https://static.inaturalist.org/photos/38025317/medium.jpeg,false,Carya illinoinensis
24595405,research,https://www.inaturalist.org/observations/24595405,https://static.inaturalist.org/photos/38032298/medium.jpg,false,Carya tomentosa
24608919,research,https://www.inaturalist.org/observations/24608919,https://inaturalist-open-data.s3.amazonaws.com/photos/38042037/medium.jpg,false,Carya ovata
24629860,research,https://www.inaturalist.org/observations/24629860,https://static.inaturalist.org/photos/38083646/medium.jpg,false,Carya illinoinensis
24681801,research,https://www.inaturalist.org/observations/24681801,https://static.inaturalist.org/photos/38167200/medium.jpeg,false,Juglans nigra
24722818,research,https://www.inaturalist.org/observations/24722818,https://static.inaturalist.org/photos/38233698/medium.jpg,false,Carya illinoinensis
24763536,research,https://www.inaturalist.org/observations/24763536,https://static.inaturalist.org/photos/38296101/medium.jpg,false,Carya tomentosa
24786263,research,https://www.inaturalist.org/observations/24786263,https://inaturalist-open-data.s3.amazonaws.com/photos/38332703/medium.jpeg,false,Juglans nigra
24789566,research,https://www.inaturalist.org/observations/24789566,https://inaturalist-open-data.s3.amazonaws.com/photos/38336477/medium.jpeg,false,Juglans nigra
24808576,research,https://www.inaturalist.org/observations/24808576,https://static.inaturalist.org/photos/38369053/medium.jpg,false,Juglans nigra
24814788,research,https://www.inaturalist.org/observations/24814788,https://inaturalist-open-data.s3.amazonaws.com/photos/38378760/medium.jpeg,false,Carya ovata
24848874,research,https://www.inaturalist.org/observations/24848874,https://inaturalist-open-data.s3.amazonaws.com/photos/38427517/medium.jpeg,false,Carya illinoinensis
24861184,research,https://www.inaturalist.org/observations/24861184,https://inaturalist-open-data.s3.amazonaws.com/photos/38451734/medium.jpeg,false,Carya laciniosa
24900329,research,https://www.inaturalist.org/observations/24900329,https://inaturalist-open-data.s3.amazonaws.com/photos/38517375/medium.jpeg,false,Carya cordiformis
24905062,research,https://www.inaturalist.org/observations/24905062,https://static.inaturalist.org/photos/38525188/medium.jpg,false,Carya ovata
24915160,research,https://www.inaturalist.org/observations/24915160,https://inaturalist-open-data.s3.amazonaws.com/photos/38542658/medium.jpeg,false,Carya ovata
24973655,research,https://www.inaturalist.org/observations/24973655,https://inaturalist-open-data.s3.amazonaws.com/photos/38637970/medium.jpg,false,Carya illinoinensis
24975767,research,https://www.inaturalist.org/observations/24975767,https://static.inaturalist.org/photos/38641649/medium.jpg,false,Carya ovata
25032657,research,https://www.inaturalist.org/observations/25032657,https://inaturalist-open-data.s3.amazonaws.com/photos/38734457/medium.jpg,false,Carya glabra
25086355,research,https://www.inaturalist.org/observations/25086355,https://inaturalist-open-data.s3.amazonaws.com/photos/38823500/medium.jpeg,false,Juglans nigra
25088806,research,https://www.inaturalist.org/observations/25088806,https://inaturalist-open-data.s3.amazonaws.com/photos/38825767/medium.jpg,false,Carya illinoinensis
25094036,research,https://www.inaturalist.org/observations/25094036,https://inaturalist-open-data.s3.amazonaws.com/photos/38835886/medium.jpeg,false,Carya ovata
25099065,research,https://www.inaturalist.org/observations/25099065,https://static.inaturalist.org/photos/38845678/medium.jpg,false,Carya illinoinensis
25110848,research,https://www.inaturalist.org/observations/25110848,https://static.inaturalist.org/photos/38864945/medium.jpeg,false,Carya illinoinensis
25124922,research,https://www.inaturalist.org/observations/25124922,https://inaturalist-open-data.s3.amazonaws.com/photos/38886547/medium.jpeg,false,Carya ovata
25126131,research,https://www.inaturalist.org/observations/25126131,https://inaturalist-open-data.s3.amazonaws.com/photos/38885004/medium.jpeg,false,Juglans nigra
25140252,research,https://www.inaturalist.org/observations/25140252,https://static.inaturalist.org/photos/38912537/medium.jpeg,false,Juglans nigra
25142488,research,https://www.inaturalist.org/observations/25142488,https://static.inaturalist.org/photos/38916388/medium.jpg,false,Juglans nigra
25160656,research,https://www.inaturalist.org/observations/25160656,https://inaturalist-open-data.s3.amazonaws.com/photos/38946093/medium.jpg,false,Juglans nigra
25163100,research,https://www.inaturalist.org/observations/25163100,https://inaturalist-open-data.s3.amazonaws.com/photos/38940276/medium.jpg,false,Carya illinoinensis
25163166,research,https://www.inaturalist.org/observations/25163166,https://inaturalist-open-data.s3.amazonaws.com/photos/38941212/medium.jpg,false,Carya illinoinensis
25187252,research,https://www.inaturalist.org/observations/25187252,https://inaturalist-open-data.s3.amazonaws.com/photos/38988080/medium.jpeg,false,Carya floridana
25193828,research,https://www.inaturalist.org/observations/25193828,https://inaturalist-open-data.s3.amazonaws.com/photos/39123792/medium.jpeg,false,Carya myristiciformis
25213677,research,https://www.inaturalist.org/observations/25213677,https://inaturalist-open-data.s3.amazonaws.com/photos/39030546/medium.jpeg,false,Carya illinoinensis
25260223,research,https://www.inaturalist.org/observations/25260223,https://static.inaturalist.org/photos/39106791/medium.jpg,false,Carya ovata
25266098,research,https://www.inaturalist.org/observations/25266098,https://inaturalist-open-data.s3.amazonaws.com/photos/39116110/medium.jpeg,false,Carya cordiformis
25266114,research,https://www.inaturalist.org/observations/25266114,https://inaturalist-open-data.s3.amazonaws.com/photos/39116128/medium.jpeg,false,Carya cordiformis
25273747,research,https://www.inaturalist.org/observations/25273747,https://inaturalist-open-data.s3.amazonaws.com/photos/39125988/medium.jpeg,false,Carya ovata
25273769,research,https://www.inaturalist.org/observations/25273769,https://inaturalist-open-data.s3.amazonaws.com/photos/39126162/medium.jpeg,false,Carya ovata
25273814,research,https://www.inaturalist.org/observations/25273814,https://inaturalist-open-data.s3.amazonaws.com/photos/39126339/medium.jpeg,false,Carya ovata
25273977,research,https://www.inaturalist.org/observations/25273977,https://inaturalist-open-data.s3.amazonaws.com/photos/39127187/medium.jpeg,false,Juglans nigra
25274017,research,https://www.inaturalist.org/observations/25274017,https://inaturalist-open-data.s3.amazonaws.com/photos/39127413/medium.jpeg,false,Juglans nigra
25282318,research,https://www.inaturalist.org/observations/25282318,https://inaturalist-open-data.s3.amazonaws.com/photos/39141857/medium.jpg,false,Carya ovata
25282368,research,https://www.inaturalist.org/observations/25282368,https://static.inaturalist.org/photos/39141959/medium.jpg,false,Carya ovata
25287056,research,https://www.inaturalist.org/observations/25287056,https://static.inaturalist.org/photos/39150202/medium.jpeg,false,Carya tomentosa
25294705,research,https://www.inaturalist.org/observations/25294705,https://inaturalist-open-data.s3.amazonaws.com/photos/39163006/medium.jpg,false,Carya glabra
25319097,research,https://www.inaturalist.org/observations/25319097,https://static.inaturalist.org/photos/39202444/medium.jpeg,false,Juglans nigra
25319623,research,https://www.inaturalist.org/observations/25319623,https://static.inaturalist.org/photos/39203122/medium.jpg,false,Juglans nigra
25320774,research,https://www.inaturalist.org/observations/25320774,https://static.inaturalist.org/photos/39204764/medium.jpg,false,Carya illinoinensis
25322145,research,https://www.inaturalist.org/observations/25322145,https://inaturalist-open-data.s3.amazonaws.com/photos/39206857/medium.jpg,false,Juglans nigra
25323363,research,https://www.inaturalist.org/observations/25323363,https://static.inaturalist.org/photos/39208693/medium.jpg,false,Carya glabra
25327564,research,https://www.inaturalist.org/observations/25327564,https://static.inaturalist.org/photos/39215017/medium.jpg,false,Carya ovata
25353955,research,https://www.inaturalist.org/observations/25353955,https://static.inaturalist.org/photos/39257130/medium.jpg,false,Juglans nigra
25391193,research,https://www.inaturalist.org/observations/25391193,https://inaturalist-open-data.s3.amazonaws.com/photos/39318648/medium.jpg,false,Juglans nigra
25401631,research,https://www.inaturalist.org/observations/25401631,https://static.inaturalist.org/photos/39335738/medium.jpg,false,Juglans nigra
25412260,research,https://www.inaturalist.org/observations/25412260,https://static.inaturalist.org/photos/39353456/medium.jpg,false,Juglans nigra
25456493,research,https://www.inaturalist.org/observations/25456493,https://inaturalist-open-data.s3.amazonaws.com/photos/39429492/medium.jpeg,false,Carya ovata
25471133,research,https://www.inaturalist.org/observations/25471133,https://inaturalist-open-data.s3.amazonaws.com/photos/39454233/medium.jpeg,false,Carya glabra
25471750,research,https://www.inaturalist.org/observations/25471750,https://inaturalist-open-data.s3.amazonaws.com/photos/39455956/medium.jpg,false,Carya ovata
25515283,research,https://www.inaturalist.org/observations/25515283,https://inaturalist-open-data.s3.amazonaws.com/photos/39528712/medium.jpg,false,Juglans nigra
25518247,research,https://www.inaturalist.org/observations/25518247,https://inaturalist-open-data.s3.amazonaws.com/photos/39533493/medium.jpg,false,Carya glabra
25520974,research,https://www.inaturalist.org/observations/25520974,https://inaturalist-open-data.s3.amazonaws.com/photos/39538090/medium.jpg,false,Juglans nigra
25538887,research,https://www.inaturalist.org/observations/25538887,https://static.inaturalist.org/photos/39570771/medium.jpeg,false,Juglans ailantifolia
25610548,research,https://www.inaturalist.org/observations/25610548,https://inaturalist-open-data.s3.amazonaws.com/photos/39688464/medium.jpg,false,Carya glabra
25610579,research,https://www.inaturalist.org/observations/25610579,https://inaturalist-open-data.s3.amazonaws.com/photos/39688535/medium.jpg,false,Carya tomentosa
25610677,research,https://www.inaturalist.org/observations/25610677,https://inaturalist-open-data.s3.amazonaws.com/photos/39688602/medium.jpg,false,Carya tomentosa
25610686,research,https://www.inaturalist.org/observations/25610686,https://inaturalist-open-data.s3.amazonaws.com/photos/39688632/medium.jpg,false,Carya ovalis
25610701,research,https://www.inaturalist.org/observations/25610701,https://inaturalist-open-data.s3.amazonaws.com/photos/39688674/medium.jpg,false,Carya tomentosa
25610732,research,https://www.inaturalist.org/observations/25610732,https://inaturalist-open-data.s3.amazonaws.com/photos/39688707/medium.jpg,false,Carya ovalis
25621288,research,https://www.inaturalist.org/observations/25621288,https://static.inaturalist.org/photos/39704639/medium.jpeg,false,Juglans nigra
25621306,research,https://www.inaturalist.org/observations/25621306,https://static.inaturalist.org/photos/39704667/medium.jpeg,false,Juglans nigra
25621769,research,https://www.inaturalist.org/observations/25621769,https://inaturalist-open-data.s3.amazonaws.com/photos/39705581/medium.jpg,false,Juglans nigra
25624428,research,https://www.inaturalist.org/observations/25624428,https://inaturalist-open-data.s3.amazonaws.com/photos/39709869/medium.jpeg,false,Carya tomentosa
25627018,research,https://www.inaturalist.org/observations/25627018,https://static.inaturalist.org/photos/39713863/medium.jpg,false,Carya tomentosa
25700245,research,https://www.inaturalist.org/observations/25700245,https://inaturalist-open-data.s3.amazonaws.com/photos/39834861/medium.jpeg,false,Carya aquatica
25705332,research,https://www.inaturalist.org/observations/25705332,https://static.inaturalist.org/photos/39843413/medium.jpeg,false,Juglans cinerea
25728233,research,https://www.inaturalist.org/observations/25728233,https://inaturalist-open-data.s3.amazonaws.com/photos/39883241/medium.jpeg,false,Juglans nigra
25739299,research,https://www.inaturalist.org/observations/25739299,https://static.inaturalist.org/photos/39900193/medium.jpg,false,Carya tomentosa
25777094,research,https://www.inaturalist.org/observations/25777094,https://static.inaturalist.org/photos/39959973/medium.jpeg,false,Juglans nigra
25803854,research,https://www.inaturalist.org/observations/25803854,https://static.inaturalist.org/photos/40006182/medium.jpeg,false,Carya illinoinensis
25804869,research,https://www.inaturalist.org/observations/25804869,https://inaturalist-open-data.s3.amazonaws.com/photos/40000736/medium.jpeg,false,Carya texana
25810677,research,https://www.inaturalist.org/observations/25810677,https://static.inaturalist.org/photos/40017398/medium.jpg,false,Juglans nigra
25837653,research,https://www.inaturalist.org/observations/25837653,https://static.inaturalist.org/photos/40061440/medium.jpg,false,Juglans nigra
25842726,research,https://www.inaturalist.org/observations/25842726,https://inaturalist-open-data.s3.amazonaws.com/photos/40070240/medium.jpeg,false,Carya floridana
25846592,research,https://www.inaturalist.org/observations/25846592,https://inaturalist-open-data.s3.amazonaws.com/photos/40077525/medium.jpg,false,Carya tomentosa
25846735,research,https://www.inaturalist.org/observations/25846735,https://inaturalist-open-data.s3.amazonaws.com/photos/40074123/medium.jpeg,false,Juglans nigra
25850524,research,https://www.inaturalist.org/observations/25850524,https://inaturalist-open-data.s3.amazonaws.com/photos/40084355/medium.jpeg,false,Carya floridana
25889954,research,https://www.inaturalist.org/observations/25889954,https://inaturalist-open-data.s3.amazonaws.com/photos/40152054/medium.jpg,false,Juglans nigra
25898075,research,https://www.inaturalist.org/observations/25898075,https://inaturalist-open-data.s3.amazonaws.com/photos/40165183/medium.jpg,false,Carya ovata ovata
25915339,research,https://www.inaturalist.org/observations/25915339,https://inaturalist-open-data.s3.amazonaws.com/photos/40194039/medium.jpeg,false,Carya floridana
25950492,research,https://www.inaturalist.org/observations/25950492,https://static.inaturalist.org/photos/40251571/medium.jpg,false,Carya illinoinensis
25968258,research,https://www.inaturalist.org/observations/25968258,https://static.inaturalist.org/photos/40274556/medium.jpeg,false,Carya floridana
26012748,research,https://www.inaturalist.org/observations/26012748,https://static.inaturalist.org/photos/40354383/medium.jpeg,false,Juglans nigra
26020367,research,https://www.inaturalist.org/observations/26020367,https://inaturalist-open-data.s3.amazonaws.com/photos/40366558/medium.jpeg,false,Carya illinoinensis
26033603,research,https://www.inaturalist.org/observations/26033603,https://inaturalist-open-data.s3.amazonaws.com/photos/40388479/medium.jpeg,false,Carya floridana
26039173,research,https://www.inaturalist.org/observations/26039173,https://inaturalist-open-data.s3.amazonaws.com/photos/40398065/medium.jpg,false,Carya tomentosa
26043925,research,https://www.inaturalist.org/observations/26043925,https://static.inaturalist.org/photos/40406824/medium.jpeg,false,Carya illinoinensis
26043927,research,https://www.inaturalist.org/observations/26043927,https://static.inaturalist.org/photos/40406841/medium.jpeg,false,Carya illinoinensis
26070120,research,https://www.inaturalist.org/observations/26070120,https://static.inaturalist.org/photos/40447425/medium.jpg,false,Carya ovata
26079196,research,https://www.inaturalist.org/observations/26079196,https://inaturalist-open-data.s3.amazonaws.com/photos/40461763/medium.jpg,false,Juglans nigra
26139644,research,https://www.inaturalist.org/observations/26139644,https://static.inaturalist.org/photos/40560088/medium.jpeg,false,Carya aquatica
26200427,research,https://www.inaturalist.org/observations/26200427,https://static.inaturalist.org/photos/40661951/medium.jpg,false,Juglans nigra
26209484,research,https://www.inaturalist.org/observations/26209484,https://static.inaturalist.org/photos/40677437/medium.jpg,false,Carya illinoinensis
26229083,research,https://www.inaturalist.org/observations/26229083,https://inaturalist-open-data.s3.amazonaws.com/photos/40711398/medium.jpeg,false,Carya tomentosa
26260018,research,https://www.inaturalist.org/observations/26260018,https://inaturalist-open-data.s3.amazonaws.com/photos/40760904/medium.jpeg,false,Juglans nigra
26279136,research,https://www.inaturalist.org/observations/26279136,https://inaturalist-open-data.s3.amazonaws.com/photos/40790882/medium.jpg,false,Juglans nigra
26279155,research,https://www.inaturalist.org/observations/26279155,https://inaturalist-open-data.s3.amazonaws.com/photos/40790959/medium.jpg,false,Carya ovata
26322751,research,https://www.inaturalist.org/observations/26322751,https://inaturalist-open-data.s3.amazonaws.com/photos/40865777/medium.jpeg,false,Carya floridana
26362381,research,https://www.inaturalist.org/observations/26362381,https://static.inaturalist.org/photos/40928936/medium.jpeg,false,Juglans nigra
26386450,research,https://www.inaturalist.org/observations/26386450,https://inaturalist-open-data.s3.amazonaws.com/photos/40970424/medium.jpg,false,Carya ovata
26437382,research,https://www.inaturalist.org/observations/26437382,https://static.inaturalist.org/photos/41052855/medium.jpeg,false,Juglans nigra
26452510,research,https://www.inaturalist.org/observations/26452510,https://static.inaturalist.org/photos/41077157/medium.jpeg,false,Juglans nigra
26458108,research,https://www.inaturalist.org/observations/26458108,https://inaturalist-open-data.s3.amazonaws.com/photos/41086003/medium.jpeg,false,Carya glabra
26466780,research,https://www.inaturalist.org/observations/26466780,https://inaturalist-open-data.s3.amazonaws.com/photos/41100475/medium.jpg,false,Carya glabra
26467221,research,https://www.inaturalist.org/observations/26467221,https://inaturalist-open-data.s3.amazonaws.com/photos/41101115/medium.jpg,false,Carya floridana
26548190,research,https://www.inaturalist.org/observations/26548190,https://static.inaturalist.org/photos/41232735/medium.jpg,false,Carya glabra
26548563,research,https://www.inaturalist.org/observations/26548563,https://static.inaturalist.org/photos/41233173/medium.jpg,false,Carya ovalis
26552888,research,https://www.inaturalist.org/observations/26552888,https://inaturalist-open-data.s3.amazonaws.com/photos/41238482/medium.jpeg,false,Carya glabra
26553246,research,https://www.inaturalist.org/observations/26553246,https://static.inaturalist.org/photos/41240352/medium.jpeg,false,Juglans cinerea
26556943,research,https://www.inaturalist.org/observations/26556943,https://inaturalist-open-data.s3.amazonaws.com/photos/41243999/medium.jpeg,false,Carya illinoinensis
26557313,research,https://www.inaturalist.org/observations/26557313,https://inaturalist-open-data.s3.amazonaws.com/photos/41246878/medium.jpeg,false,Juglans nigra
26568227,research,https://www.inaturalist.org/observations/26568227,https://inaturalist-open-data.s3.amazonaws.com/photos/41263495/medium.jpg,false,Carya glabra
26641000,research,https://www.inaturalist.org/observations/26641000,https://static.inaturalist.org/photos/41379140/medium.jpg,false,Juglans nigra
26643895,research,https://www.inaturalist.org/observations/26643895,https://static.inaturalist.org/photos/41383779/medium.jpg,false,Juglans nigra
26655540,research,https://www.inaturalist.org/observations/26655540,https://inaturalist-open-data.s3.amazonaws.com/photos/41395137/medium.jpeg,false,Carya illinoinensis
26709132,research,https://www.inaturalist.org/observations/26709132,https://inaturalist-open-data.s3.amazonaws.com/photos/41487802/medium.jpg,false,Juglans nigra
26811173,research,https://www.inaturalist.org/observations/26811173,https://inaturalist-open-data.s3.amazonaws.com/photos/41653880/medium.jpg,false,Juglans nigra
26811710,research,https://www.inaturalist.org/observations/26811710,https://inaturalist-open-data.s3.amazonaws.com/photos/41654709/medium.jpg,false,Carya illinoinensis
26818491,research,https://www.inaturalist.org/observations/26818491,https://static.inaturalist.org/photos/41665609/medium.jpg,false,Juglans nigra
26828376,research,https://www.inaturalist.org/observations/26828376,https://static.inaturalist.org/photos/41681604/medium.jpeg,false,Carya cordiformis
26830671,research,https://www.inaturalist.org/observations/26830671,https://static.inaturalist.org/photos/41685431/medium.jpeg,false,Juglans nigra
26842078,research,https://www.inaturalist.org/observations/26842078,https://inaturalist-open-data.s3.amazonaws.com/photos/41704819/medium.jpeg,false,Carya myristiciformis
26878385,research,https://www.inaturalist.org/observations/26878385,https://static.inaturalist.org/photos/41762106/medium.jpeg,false,Juglans nigra
26881133,research,https://www.inaturalist.org/observations/26881133,https://inaturalist-open-data.s3.amazonaws.com/photos/41767595/medium.jpg,false,Juglans nigra
26883270,research,https://www.inaturalist.org/observations/26883270,https://static.inaturalist.org/photos/41770703/medium.jpeg,false,Carya tomentosa
26889893,research,https://www.inaturalist.org/observations/26889893,https://static.inaturalist.org/photos/41781440/medium.jpg,false,Juglans nigra
26924693,research,https://www.inaturalist.org/observations/26924693,https://inaturalist-open-data.s3.amazonaws.com/photos/41838806/medium.jpg,false,Juglans nigra
26934488,research,https://www.inaturalist.org/observations/26934488,https://static.inaturalist.org/photos/41858339/medium.jpeg,false,Juglans nigra
26935449,research,https://www.inaturalist.org/observations/26935449,https://static.inaturalist.org/photos/41855583/medium.jpg,false,Juglans nigra
26965942,research,https://www.inaturalist.org/observations/26965942,https://inaturalist-open-data.s3.amazonaws.com/photos/42100698/medium.jpg,false,Juglans nigra
26982625,research,https://www.inaturalist.org/observations/26982625,https://inaturalist-open-data.s3.amazonaws.com/photos/41935545/medium.jpeg,false,Carya ovata
27016826,research,https://www.inaturalist.org/observations/27016826,https://inaturalist-open-data.s3.amazonaws.com/photos/41991935/medium.jpg,false,Juglans nigra
27024169,research,https://www.inaturalist.org/observations/27024169,https://static.inaturalist.org/photos/42003427/medium.jpg,false,Juglans nigra
27032807,research,https://www.inaturalist.org/observations/27032807,https://static.inaturalist.org/photos/42017496/medium.jpg,false,Carya illinoinensis
27047654,research,https://www.inaturalist.org/observations/27047654,https://inaturalist-open-data.s3.amazonaws.com/photos/42041736/medium.jpg,false,Juglans nigra
27064798,research,https://www.inaturalist.org/observations/27064798,https://static.inaturalist.org/photos/42070973/medium.jpg,false,Carya illinoinensis
27098892,research,https://www.inaturalist.org/observations/27098892,https://static.inaturalist.org/photos/42129593/medium.jpeg,false,Juglans nigra
27104867,research,https://www.inaturalist.org/observations/27104867,https://inaturalist-open-data.s3.amazonaws.com/photos/42136376/medium.jpg,false,Juglans cinerea
27112575,research,https://www.inaturalist.org/observations/27112575,https://inaturalist-open-data.s3.amazonaws.com/photos/42148488/medium.jpg,false,Juglans nigra
27152035,research,https://www.inaturalist.org/observations/27152035,https://static.inaturalist.org/photos/42216248/medium.jpg,false,Juglans nigra
27159978,research,https://www.inaturalist.org/observations/27159978,https://static.inaturalist.org/photos/42228738/medium.jpg,false,Carya illinoinensis
27173745,research,https://www.inaturalist.org/observations/27173745,https://inaturalist-open-data.s3.amazonaws.com/photos/42251664/medium.jpeg,false,Juglans nigra
27212184,research,https://www.inaturalist.org/observations/27212184,https://static.inaturalist.org/photos/42316614/medium.jpg,false,Carya tomentosa
27225626,research,https://www.inaturalist.org/observations/27225626,https://static.inaturalist.org/photos/42337737/medium.jpg,false,Juglans nigra
27231738,research,https://www.inaturalist.org/observations/27231738,https://static.inaturalist.org/photos/42347629/medium.jpg,false,Juglans nigra
27241866,research,https://www.inaturalist.org/observations/27241866,https://inaturalist-open-data.s3.amazonaws.com/photos/42364719/medium.jpg,false,Carya tomentosa
27242807,research,https://www.inaturalist.org/observations/27242807,https://inaturalist-open-data.s3.amazonaws.com/photos/42361780/medium.jpg,false,Juglans nigra
27272775,research,https://www.inaturalist.org/observations/27272775,https://inaturalist-open-data.s3.amazonaws.com/photos/42415710/medium.jpg,false,Carya ovata
27282069,research,https://www.inaturalist.org/observations/27282069,https://static.inaturalist.org/photos/42430763/medium.jpg,false,Carya tomentosa
27287614,research,https://www.inaturalist.org/observations/27287614,https://inaturalist-open-data.s3.amazonaws.com/photos/42440181/medium.jpg,false,Juglans nigra
27296354,research,https://www.inaturalist.org/observations/27296354,https://static.inaturalist.org/photos/42455006/medium.jpg,false,Juglans nigra
27316336,research,https://www.inaturalist.org/observations/27316336,https://inaturalist-open-data.s3.amazonaws.com/photos/42489049/medium.jpeg,false,Juglans nigra
27316469,research,https://www.inaturalist.org/observations/27316469,https://inaturalist-open-data.s3.amazonaws.com/photos/42489225/medium.jpeg,false,Carya ovata
